age,workclass,education,marital_status,occupation,race,sex,hours_per_week,income
55,3,2,0,3,0,1,38,0
23,1,3,1,2,0,1,56,0
36,3,4,1,4,0,0,40,0
34,3,7,4,5,0,1,40,0
43,3,5,4,3,0,1,50,1
54,3,4,0,2,0,1,40,0
43,1,4,4,1,0,1,40,0
28,3,3,0,1,0,0,42,0
40,3,3,4,4,0,1,50,1
41,2,4,4,4,0,1,60,0
40,3,5,0,3,1,0,55,1
42,3,4,1,4,1,0,38,0
61,2,2,4,1,0,1,50,0
18,3,1,0,1,0,1,30,0
59,0,2,4,0,0,1,16,0
21,0,2,0,0,0,0,40,0
48,3,3,4,2,0,1,50,1
41,2,5,4,2,0,1,40,0
18,0,4,0,0,0,1,33,0
23,3,2,0,3,0,0,40,0
60,3,2,4,1,0,1,60,1
22,3,4,0,2,1,1,20,0
61,3,2,4,1,0,1,40,0
25,3,2,0,1,1,1,40,0
46,3,7,0,2,0,1,35,1
43,3,5,4,4,0,1,40,1
43,3,3,1,1,0,1,40,0
24,3,2,0,2,1,1,30,0
68,2,1,0,1,0,1,20,0
31,3,2,1,4,0,0,38,0
17,3,1,0,3,0,0,20,0
32,3,2,4,1,0,1,48,1
50,0,7,4,0,0,1,40,0
33,3,5,4,5,0,1,47,1
64,3,5,4,5,0,1,40,1
20,3,2,0,1,0,1,30,0
30,3,2,2,2,0,0,36,0
22,0,4,0,0,1,1,40,0
43,3,4,1,4,0,1,45,0
22,3,4,0,4,0,1,40,0
17,3,1,0,1,0,1,20,0
47,2,2,4,2,0,0,75,0
41,3,3,0,5,0,0,60,0
56,3,4,4,1,0,1,50,1
64,3,2,4,1,0,1,45,0
47,3,2,4,1,0,1,50,1
48,3,3,0,4,0,1,40,0
31,3,7,0,5,0,0,46,0
29,3,3,0,2,0,1,40,0
30,3,2,3,4,0,0,40,0
32,3,2,4,4,0,1,60,0
57,3,2,3,1,0,1,42,1
62,3,2,3,2,0,0,40,0
39,3,2,2,1,0,0,24,0
43,3,4,0,4,0,1,25,0
24,2,5,0,3,0,1,40,0
42,0,1,4,0,0,1,15,0
53,3,4,4,4,0,0,40,1
26,3,4,0,1,0,1,40,0
73,2,2,4,4,0,1,40,0
72,0,1,3,0,0,0,24,0
55,3,2,4,1,0,1,40,0
25,3,2,1,4,0,1,40,0
41,3,5,1,5,0,0,50,1
24,3,5,0,4,0,1,50,0
63,3,2,3,1,0,1,6,0
17,3,1,0,3,0,1,20,0
35,3,4,4,1,0,1,50,0
51,3,4,4,5,0,1,40,1
62,1,5,3,5,0,0,48,0
55,3,2,4,1,0,1,40,1
43,3,4,1,5,0,1,40,0
40,1,2,1,2,0,0,50,0
37,3,5,4,4,0,1,45,1
39,3,5,4,1,0,1,40,0
31,3,2,0,1,0,1,18,0
61,3,7,3,5,0,0,40,1
26,3,3,1,4,0,0,55,0
46,2,2,4,3,0,1,50,0
26,3,5,0,5,0,0,40,0
48,1,8,1,5,0,1,50,1
34,3,2,0,1,0,1,40,0
34,1,2,0,4,0,0,40,0
59,3,2,4,2,0,1,40,1
34,3,5,0,5,0,0,40,0
49,3,5,0,4,0,0,56,1
18,3,1,0,4,0,0,20,0
43,3,2,4,1,0,1,40,0
48,3,1,4,4,0,1,50,0
28,2,4,4,4,0,1,70,0
33,3,2,4,1,0,1,40,0
24,3,4,0,3,0,0,15,0
21,3,1,0,1,0,1,40,0
17,3,1,0,3,0,1,28,0
39,3,4,4,1,0,1,50,1
29,2,5,2,5,0,1,40,0
44,3,5,4,4,0,1,40,1
24,3,4,0,1,0,1,50,0
71,2,7,4,3,0,1,40,1
51,2,5,4,3,1,1,40,1
55,3,1,1,2,1,1,25,0
41,3,5,4,4,0,1,60,1
23,3,2,0,1,1,0,7,0
38,3,3,1,4,0,0,40,0
39,3,2,4,1,0,1,40,1
19,3,2,0,4,0,0,30,0
49,3,1,1,1,0,0,40,0
32,3,5,4,4,0,1,40,1
27,3,2,4,1,0,1,70,0
38,3,5,4,3,0,1,50,1
33,3,4,4,1,0,0,60,0
63,0,4,4,0,0,1,15,0
23,3,5,0,4,0,1,28,0
33,2,4,4,1,0,1,60,0
54,2,2,4,3,1,1,40,0
29,3,3,1,2,0,0,45,0
48,0,4,1,0,1,0,30,0
35,2,5,0,4,0,1,40,0
28,3,3,4,4,1,0,40,0
37,3,5,4,5,0,1,50,1
42,2,6,4,1,0,1,65,1
40,3,7,4,5,0,1,40,0
47,3,4,1,3,0,1,55,0
22,3,5,0,4,0,0,50,0
30,3,5,4,4,0,1,45,1
28,3,2,4,2,0,1,40,0
63,1,1,4,2,0,1,55,0
51,2,1,4,1,0,1,20,0
22,3,2,0,1,0,0,40,0
27,0,3,4,0,1,1,40,0
35,3,2,0,3,0,1,45,0
46,3,2,1,1,0,0,38,0
37,3,4,1,1,0,1,52,0
24,3,5,0,5,1,1,15,0
37,2,2,1,1,0,1,10,0
53,3,4,4,2,0,1,40,0
27,3,2,0,3,0,1,30,0
38,3,4,1,1,0,1,44,0
53,2,1,4,1,0,1,60,0
34,3,4,0,1,0,1,40,0
23,3,2,0,3,1,1,40,0
39,3,5,4,4,0,1,45,1
43,3,7,4,5,1,0,50,0
67,2,2,4,4,1,1,40,1
81,2,2,4,4,0,1,30,0
21,3,4,0,2,0,1,20,0
23,3,4,0,3,0,1,25,0
25,3,4,0,1,0,1,40,0
42,3,1,4,1,0,0,38,0
38,3,4,4,4,1,0,40,0
64,0,2,4,0,0,1,5,0
32,3,2,4,1,0,1,40,0
37,3,2,4,1,0,1,40,0
51,3,7,4,4,0,1,60,1
22,3,4,0,3,0,0,42,0
33,3,1,4,2,0,0,40,0
42,3,2,1,1,0,1,55,0
19,0,4,0,0,0,0,10,0
51,1,1,4,2,0,1,40,0
23,3,2,4,4,0,0,40,0
37,3,1,4,1,0,1,44,1
37,3,2,4,1,0,1,99,1
47,3,7,0,5,0,0,25,0
41,3,6,4,5,0,1,40,1
33,3,2,4,1,0,1,30,0
31,3,5,0,3,0,1,40,1
31,3,3,1,2,1,0,40,0
35,3,2,4,1,1,1,40,0
38,2,2,4,4,0,1,40,1
18,3,2,0,2,0,0,45,0
20,3,2,4,1,0,1,40,0
54,1,4,1,4,1,0,35,0
40,3,4,1,4,0,0,40,0
36,2,5,4,4,0,0,45,1
43,3,4,1,1,0,1,35,0
44,2,4,1,1,0,1,40,0
44,1,2,4,5,0,0,40,1
43,3,7,4,4,0,1,43,1
51,3,1,3,2,1,0,40,0
18,3,2,0,2,0,0,20,0
51,3,4,4,4,0,1,40,0
41,3,1,4,1,0,1,30,0
44,2,4,4,3,0,1,70,1
33,1,1,1,1,0,1,40,0
33,2,5,4,4,0,1,40,1
42,3,3,4,4,0,1,40,1
25,3,4,4,5,0,1,45,0
32,3,2,1,1,0,0,38,0
32,3,5,4,1,0,1,70,0
36,3,1,1,4,0,0,40,0
28,3,2,4,1,0,1,40,0
20,3,2,0,2,0,0,20,0
35,2,4,4,3,0,1,60,1
55,2,2,4,1,0,1,20,0
48,3,5,4,4,1,1,40,1
36,0,3,3,0,0,0,20,0
34,3,2,4,1,0,1,35,1
28,3,5,0,2,0,0,35,0
67,3,5,3,4,0,1,40,1
37,3,2,4,1,0,1,40,0
44,3,2,0,1,0,1,70,0
25,3,4,0,3,0,0,40,0
21,3,4,0,4,0,0,40,0
40,1,7,4,5,0,1,35,1
78,3,2,3,2,1,0,40,0
34,3,2,1,1,0,1,40,0
49,3,2,0,4,0,0,44,0
22,3,3,0,4,0,0,40,0
23,0,2,0,0,1,0,40,0
60,2,2,0,1,0,1,42,0
45,1,2,3,2,0,1,40,1
63,3,3,1,2,0,0,20,0
41,3,2,0,1,1,0,35,0
47,3,2,1,4,0,0,40,0
44,3,2,1,1,0,1,40,0
51,3,4,3,5,0,0,40,0
46,3,5,0,3,0,1,40,0
41,3,3,4,1,0,1,40,0
50,2,2,4,1,0,1,30,0
47,3,2,4,4,0,1,50,1
35,3,2,0,4,0,1,45,0
56,3,2,4,4,0,1,55,1
45,3,7,1,5,0,1,45,0
48,1,5,1,4,0,1,58,1
40,3,4,4,1,0,1,40,0
39,2,5,4,4,0,1,50,1
20,3,4,0,2,0,1,40,0
50,3,8,4,5,0,1,65,1
38,1,2,4,5,0,0,40,1
23,1,5,0,5,0,0,60,0
31,3,2,0,2,0,1,16,0
58,3,5,4,4,0,1,40,0
66,3,2,2,1,1,1,40,0
39,2,2,4,4,0,1,40,1
54,2,2,4,1,0,1,52,1
26,3,4,4,3,0,1,50,0
51,3,2,1,1,0,0,40,0
34,3,3,0,1,0,1,40,0
50,3,2,4,1,0,1,40,1
42,3,4,4,5,0,1,44,1
38,3,7,4,5,0,1,25,0
48,3,1,4,1,0,1,40,0
33,3,3,4,2,0,0,40,1
51,3,2,3,2,0,0,32,0
22,3,2,1,1,0,1,40,0
19,0,2,0,0,0,1,30,0
41,3,4,0,1,0,1,50,0
48,1,7,4,5,0,1,35,1
42,3,2,2,3,0,0,30,0
34,3,4,4,2,0,1,40,0
23,3,2,0,1,1,0,40,0
56,3,2,4,2,0,1,50,0
30,3,5,0,5,1,1,45,0
45,3,2,4,4,0,1,55,1
48,3,1,4,4,0,0,40,0
48,2,7,4,3,1,1,50,0
31,3,3,0,4,0,0,40,0
20,1,3,0,2,0,1,20,0
27,3,4,0,3,0,1,40,0
32,3,2,0,2,1,0,40,0
76,0,1,3,0,0,1,2,0
19,0,2,0,0,0,1,40,0
66,2,1,4,4,0,1,1,0
37,3,2,0,2,0,1,75,0
34,3,2,1,2,1,0,30,0
34,0,1,4,0,0,0,8,0
90,3,2,0,2,0,0,40,0
23,3,4,0,1,1,0,40,0
43,3,4,1,4,0,0,40,0
44,3,5,4,4,0,1,60,1
24,3,4,0,2,0,0,37,0
28,3,6,1,5,0,1,55,0
64,0,3,0,0,0,0,20,0
23,3,4,4,2,0,1,40,0
20,3,4,0,3,0,0,50,0
36,3,5,4,5,0,1,50,1
61,3,2,4,1,0,1,40,0
53,2,5,4,3,0,1,40,1
30,3,5,4,4,0,1,40,1
52,2,4,4,3,0,1,55,1
38,3,4,1,1,0,1,40,0
32,3,5,4,3,0,1,40,0
30,2,1,4,1,0,1,75,0
41,3,3,1,1,0,0,40,0
49,1,7,4,5,0,1,40,1
45,3,2,4,1,0,1,47,1
43,2,2,4,4,0,1,35,0
61,3,2,4,1,0,1,40,0
54,3,2,4,2,0,1,32,0
34,3,3,2,2,0,0,40,0
49,3,4,4,3,0,1,80,1
38,3,4,0,2,0,1,40,0
35,3,6,4,5,0,1,80,1
36,3,1,4,1,0,1,40,0
30,3,5,4,4,0,1,50,0
36,3,3,1,2,0,0,60,0
22,1,5,0,5,0,0,20,0
38,3,2,4,1,0,1,40,1
37,3,2,4,1,0,1,50,1
48,1,8,4,5,0,0,46,1
17,3,1,0,4,0,1,15,0
19,2,4,0,1,0,1,20,0
27,3,5,0,3,1,0,40,0
22,3,5,0,3,1,1,50,0
49,3,2,4,1,0,1,40,0
43,1,3,4,5,0,0,40,1
43,3,5,2,5,0,0,40,0
19,1,2,1,4,0,0,35,0
58,2,2,4,1,0,1,60,0
41,1,4,4,2,0,1,40,1
31,3,4,4,4,0,1,40,0
30,3,3,4,1,0,1,40,0
32,3,2,4,2,0,1,40,0
29,3,5,0,4,0,1,35,0
42,3,4,4,4,0,1,52,1
38,3,2,1,1,0,1,28,0
41,1,3,4,5,0,1,40,1
44,2,5,0,3,0,1,50,1
31,3,8,4,5,1,1,60,0
34,3,2,1,1,0,1,40,0
21,3,4,0,4,0,1,40,0
22,2,5,0,5,1,1,20,0
62,3,1,4,1,0,1,40,0
19,0,2,0,0,0,0,40,0
29,2,2,4,3,0,0,25,1
43,3,4,1,5,0,0,40,0
68,0,1,4,0,0,1,8,0
45,2,5,4,1,0,1,60,1
39,2,1,4,4,0,1,40,0
41,3,5,4,4,1,1,50,0
34,2,3,4,5,0,0,25,1
34,1,2,1,4,0,0,33,0
31,3,5,0,5,0,1,47,0
29,3,2,0,1,0,1,25,0
41,3,5,4,1,0,1,40,1
41,3,3,4,1,0,1,55,0
35,2,7,4,3,0,1,45,1
33,3,5,4,3,0,0,45,1
37,1,5,0,4,0,1,38,0
69,3,2,4,3,0,0,40,0
34,3,2,1,1,0,0,40,0
60,2,3,4,1,0,1,70,1
36,3,4,4,1,0,1,40,0
41,3,2,4,1,0,1,50,0
58,1,5,4,5,0,0,40,1
53,3,5,4,5,1,1,40,0
29,3,4,4,2,0,1,40,0
45,1,2,1,2,0,0,40,0
34,1,4,4,4,0,1,38,0
36,3,5,4,2,0,1,40,0
48,3,4,1,2,1,0,35,0
20,3,3,0,4,0,0,40,0
35,3,2,4,1,0,1,50,1
63,1,2,3,1,1,1,40,0
41,2,4,1,2,0,1,45,0
28,3,5,4,5,0,1,45,0
30,3,4,0,1,1,0,40,0
34,0,2,1,0,0,0,40,0
31,3,2,0,2,0,0,40,0
37,3,3,0,4,0,0,38,0
42,0,4,1,0,0,1,40,0
31,3,4,4,4,0,1,50,1
46,2,7,4,4,0,1,45,1
35,1,2,4,4,1,1,60,1
27,3,2,4,1,0,1,53,0
41,3,1,4,1,0,1,35,0
19,3,4,0,2,0,0,20,0
20,3,4,0,3,0,1,45,0
59,1,2,3,3,0,0,40,0
40,3,5,0,2,0,1,37,0
56,2,4,4,3,0,1,60,0
33,3,7,4,5,0,1,44,1
30,2,4,0,4,0,0,60,0
46,3,2,4,1,0,1,50,0
61,2,2,4,4,0,1,35,1
50,2,2,4,4,0,1,40,1
25,3,2,0,2,0,1,30,0
40,3,4,1,4,0,0,39,0
24,0,4,0,0,0,1,40,0
51,3,2,4,1,0,1,54,0
43,1,2,4,2,0,1,40,0
34,3,4,4,1,0,1,54,0
46,3,2,4,4,0,1,45,1
28,1,7,4,5,0,0,50,1
26,3,5,0,1,1,1,40,0
20,3,2,0,1,0,1,28,0
44,3,3,4,1,0,1,40,0
51,3,2,3,1,0,1,40,0
33,3,5,4,3,0,1,60,1
54,3,3,4,2,0,1,40,1
50,3,5,4,5,0,0,40,1
33,3,2,1,4,1,0,40,0
65,3,5,4,4,0,1,20,1
22,0,4,0,0,0,0,8,0
88,2,6,4,5,0,1,40,0
40,3,2,1,1,0,1,40,0
51,3,2,1,4,0,0,43,0
50,3,1,1,2,1,0,40,0
25,3,7,4,1,0,1,99,1
20,3,3,0,2,0,1,30,0
47,3,2,4,2,0,1,40,0
58,0,4,4,0,0,1,40,1
22,3,3,0,4,0,0,30,0
50,1,2,4,5,0,1,48,1
47,3,2,0,4,0,0,40,0
24,1,1,0,2,1,1,45,0
50,0,2,4,0,0,1,40,1
40,3,5,1,4,0,0,45,1
36,3,5,4,5,0,1,40,0
32,3,2,4,4,0,1,40,0
44,3,2,4,1,0,1,40,0
51,0,7,4,0,0,1,40,0
59,1,4,0,4,1,0,40,0
65,3,2,4,1,0,1,30,0
24,1,5,0,4,0,0,65,0
27,1,5,0,5,0,1,35,0
51,3,3,1,2,0,1,40,0
48,3,4,4,1,0,1,40,1
39,3,2,4,1,0,1,60,0
28,3,5,4,2,0,1,40,0
19,3,4,0,2,0,0,25,0
49,1,5,1,5,1,0,40,0
51,1,3,4,5,0,1,60,0
59,3,7,4,5,0,1,55,0
18,3,2,0,1,0,0,40,0
50,3,2,4,1,0,1,40,0
45,1,2,4,4,1,1,80,1
30,1,5,4,5,0,1,50,1
37,3,5,1,1,0,1,35,0
44,3,5,0,2,0,1,40,1
33,3,4,4,1,1,1,40,0
61,2,7,4,3,0,1,40,1
61,1,2,4,2,0,1,40,0
38,3,5,4,3,0,1,42,1
22,0,4,0,0,0,1,30,0
36,3,2,4,1,0,1,45,0
44,2,4,4,3,0,1,60,1
37,3,4,2,4,0,1,62,0
31,3,4,1,1,0,0,20,0
54,3,8,4,5,0,1,45,1
20,3,4,0,2,0,1,16,0
63,0,5,3,0,0,0,40,1
48,2,4,4,1,1,1,40,1
33,0,2,1,0,1,0,41,0
31,3,5,1,4,0,1,45,0
38,3,6,4,5,0,1,40,1
45,2,2,4,1,0,1,40,1
48,3,2,4,1,0,1,40,0
53,3,4,4,1,0,1,40,0
55,3,2,3,4,0,0,40,0
38,3,7,4,1,0,1,72,1
29,3,2,0,4,0,0,40,0
36,3,5,4,5,0,1,60,1
42,2,4,4,1,0,1,60,0
50,3,2,1,4,0,0,40,0
75,2,6,4,5,0,1,35,0
46,3,5,4,5,0,1,40,1
52,1,2,1,4,0,0,40,0
27,3,5,0,4,0,0,40,0
43,3,2,4,1,0,1,45,0
31,3,1,2,2,1,0,42,0
23,3,4,0,3,0,0,30,0
34,3,2,0,3,0,0,24,0
41,2,2,4,3,0,0,40,0
31,3,2,0,2,0,0,30,0
42,3,4,0,4,0,0,40,0
35,3,7,0,5,0,1,45,1
55,3,2,2,4,0,0,25,0
36,1,2,3,4,0,0,40,0
65,2,2,4,4,0,1,59,1
38,1,4,0,2,0,1,12,0
62,3,4,3,2,0,0,20,0
54,2,6,4,5,0,1,60,1
49,3,2,1,4,0,1,40,0
34,3,2,4,4,0,0,40,0
32,3,2,0,1,0,0,40,0
51,2,7,4,4,0,1,50,1
48,2,4,4,4,0,1,60,0
30,3,2,4,4,0,1,40,0
52,1,2,1,4,0,0,43,0
28,2,4,0,1,0,1,40,0
29,3,2,4,1,1,1,40,0
38,3,5,0,4,0,0,50,0
57,3,2,4,3,0,1,50,1
43,1,5,4,5,0,1,40,1
37,1,4,2,4,0,1,40,0
30,3,2,4,1,0,1,40,0
53,3,2,4,1,0,1,48,1
69,0,3,3,0,0,0,1,0
73,3,2,3,2,0,0,37,0
22,2,4,0,1,0,1,35,0
31,3,2,0,3,0,0,45,0
38,3,5,4,5,0,1,40,1
50,2,4,4,1,0,1,35,0
37,3,4,4,4,0,1,37,0
44,1,5,1,2,0,1,40,0
47,3,5,0,4,1,0,45,0
27,3,4,4,2,0,1,40,0
28,3,3,0,2,0,0,80,0
25,3,2,0,2,1,0,40,0
20,3,4,0,2,0,0,40,0
51,1,5,4,4,0,1,40,1
46,3,5,4,3,0,1,40,1
67,3,5,4,2,0,1,7,1
47,3,2,4,1,0,1,35,0
42,3,2,4,3,0,1,40,0
52,3,2,0,3,0,1,50,0
42,1,3,1,5,1,0,40,1
65,0,2,4,0,0,1,40,1
21,3,4,0,1,1,1,10,0
50,3,2,4,4,0,0,40,1
46,3,4,4,1,0,1,40,0
47,2,5,4,3,0,1,50,1
57,3,1,4,2,0,1,40,0
37,3,5,0,4,0,1,45,0
50,3,2,4,1,0,1,40,0
58,0,1,4,0,0,1,40,0
63,2,1,3,2,0,0,30,0
39,3,2,4,1,0,1,65,0
46,3,7,4,5,1,1,35,0
36,3,2,4,1,0,1,40,0
26,3,1,4,1,0,1,50,0
21,3,4,0,2,0,1,57,0
41,3,3,4,2,0,1,40,0
44,1,4,0,2,1,1,40,0
22,3,2,4,1,0,1,40,0
29,1,4,0,0,1,1,60,0
29,3,2,0,2,1,0,40,0
58,2,4,4,1,0,0,40,1
36,2,6,4,5,0,1,50,0
30,3,3,4,4,0,1,48,0
37,3,5,4,1,0,1,43,1
29,3,3,0,1,0,1,40,0
26,3,1,0,4,0,0,40,0
43,3,2,4,3,0,1,45,0
49,3,2,4,1,0,0,40,1
45,1,5,4,4,0,1,40,0
28,3,5,0,5,0,0,40,0
20,0,4,0,0,0,0,25,0
51,3,2,1,4,0,0,40,0
32,3,4,4,1,0,1,50,1
24,3,2,0,1,0,0,40,0
35,3,8,4,5,0,1,40,1
35,0,3,0,0,0,1,55,0
41,1,5,4,5,0,1,40,1
48,3,5,4,1,0,1,45,1
61,1,2,3,4,0,0,35,0
20,3,4,0,4,0,1,30,0
27,3,2,0,3,0,1,50,1
55,3,4,4,1,0,1,24,1
39,3,2,4,4,0,1,40,1
17,0,1,0,0,0,1,20,0
47,3,2,4,1,0,1,40,0
52,3,2,3,2,1,0,40,1
24,3,2,0,3,1,0,20,0
29,3,1,0,2,1,0,40,0
25,3,2,0,1,0,1,40,0
20,3,4,0,1,0,0,40,0
23,3,2,0,1,1,1,35,0
57,3,6,4,5,0,1,60,0
51,3,3,4,5,0,1,40,1
33,3,4,0,5,0,0,16,0
39,3,5,0,5,0,1,40,0
40,3,2,4,4,0,1,40,1
71,3,5,1,2,0,0,16,0
38,1,4,4,4,0,1,40,0
28,1,6,0,5,0,1,40,0
57,3,7,4,5,0,0,40,0
47,3,4,1,4,0,1,40,0
59,1,2,0,4,0,1,40,0
26,3,2,0,3,1,1,40,0
35,3,5,0,4,0,0,40,0
61,2,5,4,4,0,1,50,1
17,0,1,0,0,0,0,30,0
36,3,5,4,4,1,1,60,1
62,0,1,4,0,0,1,50,0
34,3,4,0,5,0,1,50,1
32,2,5,4,1,0,1,50,1
42,3,2,2,3,0,0,40,0
39,3,4,4,1,0,1,40,0
58,3,1,1,1,1,1,40,0
61,2,2,4,1,0,1,60,1
40,3,1,0,1,1,1,55,0
31,3,5,0,2,0,1,37,0
36,3,2,0,3,0,1,50,0
23,3,4,0,1,0,1,40,0
33,3,2,0,1,0,1,41,0
52,3,2,4,1,0,1,40,1
22,3,2,0,2,0,0,24,0
51,3,4,1,3,0,0,40,0
31,1,3,0,4,0,0,40,0
49,2,2,1,4,0,0,40,0
49,3,2,4,1,1,0,40,0
53,1,4,3,4,1,0,40,0
52,3,2,4,4,1,1,40,1
20,3,1,0,1,0,1,40,0
26,3,3,0,2,1,1,40,0
61,0,2,4,0,0,1,6,0
43,3,7,0,2,0,0,30,0
46,2,5,4,3,0,1,52,0
43,1,3,0,4,0,0,35,0
41,3,2,1,3,1,0,40,0
44,2,2,4,1,0,1,55,0
54,3,2,4,1,0,1,40,0
65,3,7,4,3,0,1,40,1
32,3,5,1,4,0,0,40,0
25,3,4,2,4,0,1,40,0
23,3,5,0,3,0,1,50,0
25,1,5,0,5,0,1,45,0
19,3,4,0,1,0,1,50,0
37,2,2,4,4,0,1,60,0
45,3,4,0,1,0,1,45,0
37,3,2,0,3,1,1,44,0
40,2,4,1,4,0,1,70,1
19,0,4,0,0,0,1,40,0
17,3,1,0,2,0,1,5,0
27,3,5,0,2,0,0,40,0
40,1,1,4,1,1,1,40,1
59,3,2,1,3,0,0,30,0
19,1,2,0,4,1,0,40,0
43,3,1,0,1,1,1,40,0
42,3,1,0,1,0,1,40,1
54,3,2,4,1,1,1,40,0
54,2,7,4,3,0,1,50,0
51,3,1,4,1,0,1,45,0
50,3,2,4,1,0,1,60,1
40,3,2,0,4,0,0,40,0
55,3,3,4,2,0,1,25,0
50,3,2,1,4,0,0,40,0
31,3,2,4,1,0,1,50,0
42,0,2,1,0,1,0,32,0
24,3,2,4,2,0,1,45,1
30,3,1,1,3,0,1,40,0
39,1,3,4,1,0,0,50,1
37,3,2,1,1,0,1,50,0
33,3,2,4,1,0,1,40,0
48,3,2,3,2,0,0,40,0
43,2,2,4,2,1,1,78,0
39,3,5,4,5,0,1,40,1
53,3,4,4,4,0,1,45,1
52,2,1,4,4,0,1,60,0
28,1,4,4,4,1,1,20,0
32,3,2,0,2,0,1,52,0
31,3,5,4,3,1,1,90,1
31,3,5,4,5,0,0,40,1
47,3,4,0,4,0,0,40,0
19,0,4,0,0,0,1,50,0
40,3,3,4,1,1,1,40,0
40,3,3,0,4,0,0,45,0
41,3,1,1,2,0,1,40,0
53,1,2,4,4,1,1,40,0
46,3,1,1,1,1,1,43,0
45,2,5,4,1,0,1,35,1
39,3,1,4,2,1,0,34,0
19,3,2,0,1,0,1,40,0
57,3,2,4,1,0,1,40,1
49,3,3,4,1,0,0,40,0
59,3,2,1,4,0,0,40,0
32,3,3,1,3,0,1,50,1
18,0,4,0,0,0,0,15,0
35,1,4,0,2,1,1,40,0
58,2,1,4,1,0,0,40,0
28,3,5,0,2,0,1,43,0
36,1,3,4,4,0,0,40,1
41,2,7,1,5,0,0,35,0
47,3,2,4,3,0,1,40,1
50,2,2,4,1,0,1,60,0
61,0,2,4,0,0,1,16,0
36,3,2,4,4,0,1,50,1
38,3,3,1,1,0,1,40,0
56,2,2,4,2,0,1,60,1
50,3,3,4,1,0,1,45,0
45,2,4,4,3,0,1,40,0
44,2,2,4,4,0,1,66,0
51,3,4,4,4,0,1,45,1
44,2,4,4,4,0,1,50,1
25,3,2,1,1,0,1,50,0
60,3,1,3,1,1,1,40,0
17,0,1,0,0,0,1,30,0
49,2,7,4,4,0,1,50,1
46,3,2,4,1,1,1,60,1
56,3,2,3,4,1,0,38,0
25,3,2,1,1,0,1,45,0
22,3,4,0,1,0,1,40,0
76,0,2,3,0,1,0,2,0
41,2,6,4,5,0,1,60,1
48,2,2,4,4,0,1,40,1
46,3,1,0,1,1,1,40,0
30,3,4,0,1,0,1,40,1
39,3,2,4,1,0,1,40,1
40,3,1,1,1,1,1,40,0
70,1,2,4,4,1,1,40,0
35,3,4,4,1,0,1,45,0
49,3,7,1,4,0,0,75,0
24,3,3,0,2,0,1,60,0
40,3,3,4,5,0,1,36,1
61,3,6,4,1,0,1,5,1
25,3,5,0,5,1,1,40,0
28,1,5,0,5,0,0,40,0
69,1,7,4,5,0,1,11,0
22,3,4,0,1,0,0,36,0
47,3,2,4,4,0,1,38,0
38,3,2,1,2,0,0,48,0
26,3,3,0,4,0,0,40,0
17,3,1,0,4,1,0,24,0
33,2,4,0,2,0,1,35,0
43,2,2,4,1,0,1,40,0
58,3,3,4,1,0,1,40,1
53,2,2,4,3,0,1,40,1
26,3,2,0,1,0,1,25,0
43,1,5,4,5,1,1,40,1
31,3,1,4,1,0,1,40,0
30,3,2,0,4,0,1,42,0
25,3,2,0,2,0,0,25,0
57,1,2,1,4,0,0,40,0
37,3,7,1,4,0,1,60,1
32,3,4,4,3,0,1,48,0
26,3,2,1,4,0,0,41,0
45,3,2,4,4,0,1,40,1
53,1,2,4,4,0,1,35,1
27,3,2,0,1,1,1,40,0
28,2,1,4,1,0,1,50,1
32,3,1,1,3,0,1,43,1
35,3,5,1,3,0,0,65,0
36,2,4,4,4,0,1,55,1
19,3,4,0,4,0,1,40,0
37,2,5,4,4,0,1,80,1
49,3,4,1,1,0,1,45,0
20,3,4,0,2,0,1,45,0
64,2,5,4,4,0,1,55,1
60,0,7,4,0,0,1,40,0
32,3,3,4,1,0,1,42,0
58,1,2,4,4,0,1,40,0
42,3,2,4,3,0,1,50,0
20,3,4,0,4,1,0,14,0
42,1,4,4,4,1,1,40,0
25,3,4,4,5,1,1,40,0
30,2,3,4,5,0,1,65,1
37,2,5,4,5,0,1,35,1
66,2,3,4,5,0,1,50,0
59,2,5,4,4,0,1,40,1
44,3,5,1,2,1,1,40,0
46,3,2,4,4,0,1,58,1
59,3,5,4,4,0,0,30,0
25,3,5,0,4,0,1,40,0
17,1,1,0,2,1,1,9,0
47,1,5,4,2,0,1,40,0
47,1,1,1,2,0,0,40,0
30,3,4,1,4,0,0,40,0
20,3,4,0,1,0,0,40,0
26,1,5,0,5,0,1,55,0
20,3,4,0,1,1,1,15,0
33,3,2,1,2,0,1,40,0
48,3,2,4,1,0,1,40,0
52,3,5,4,4,0,1,50,1
37,3,2,1,4,0,0,12,0
47,3,2,4,1,1,1,40,0
40,3,1,4,1,0,1,40,1
48,3,7,1,4,0,0,40,1
49,3,1,4,1,1,1,42,1
50,3,4,1,2,0,0,40,0
30,3,3,0,5,0,0,40,0
34,3,4,4,4,0,1,40,0
43,3,2,4,1,0,1,40,0
22,3,1,4,1,0,0,40,0
35,3,2,2,2,1,1,40,0
26,1,2,1,4,0,0,30,0
62,3,6,4,5,0,1,70,0
39,1,2,2,2,0,1,40,0
59,1,4,4,1,0,1,40,0
69,0,1,1,0,0,1,40,0
27,3,5,4,1,0,1,40,0
17,3,1,0,3,0,1,30,0
38,3,5,4,4,0,1,40,0
41,3,4,4,1,0,1,50,1
27,3,1,0,1,0,0,40,0
