age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income
40,4,72887,10,11,5,8,3,2,2,0,0,40,1,1
30,4,180374,9,9,5,14,1,1,1,0,0,40,1,0
38,4,351299,12,10,5,6,3,5,2,0,0,50,1,0
23,4,54012,9,9,5,6,3,1,2,0,0,60,1,0
32,0,115745,12,10,5,0,3,1,2,0,0,40,1,0
44,4,116632,11,12,0,5,2,1,2,0,0,40,1,0
54,5,288825,9,9,5,6,3,5,2,0,0,40,1,0
32,4,132601,13,13,5,12,3,1,2,0,0,50,1,0
50,4,193374,2,2,4,2,6,1,2,0,0,40,1,0
24,4,170070,13,13,0,1,4,1,1,0,0,20,1,0
37,4,126708,9,9,5,9,1,1,1,0,0,60,1,0
52,4,35598,9,9,1,6,6,1,2,0,0,40,1,0
38,4,33983,12,10,5,6,3,1,2,0,0,40,1,0
49,4,192776,15,14,5,14,3,1,2,0,1977,45,1,1
30,4,118551,13,13,5,1,1,1,1,0,0,16,1,1
60,4,201965,12,10,0,12,6,1,2,0,0,40,1,1
22,0,139883,12,10,0,0,2,1,2,0,0,40,1,0
35,4,285020,9,9,0,2,4,1,2,0,0,40,1,0
30,4,303990,9,9,0,6,4,1,2,0,0,60,1,0
67,4,49401,10,11,1,4,4,1,1,0,0,24,1,0
46,4,279196,13,13,0,2,4,1,1,0,0,40,1,0
17,4,211870,5,5,0,4,4,1,2,0,0,6,1,0
22,4,281432,12,10,0,3,2,1,2,0,0,30,1,0
27,4,161155,6,6,0,4,4,1,2,0,0,40,1,0
23,4,197904,9,9,0,4,6,1,1,0,0,35,1,0
33,4,111746,11,12,5,2,3,1,2,0,0,45,22,0
43,2,170721,12,10,5,2,3,1,2,0,0,20,1,0
28,6,70100,13,13,0,12,4,1,2,0,0,20,1,0
41,4,193626,9,9,4,2,6,1,1,0,0,40,1,0
52,0,271749,8,8,0,0,5,5,2,594,0,40,1,0
25,4,189775,12,10,4,9,2,5,1,0,0,20,1,0
63,0,401531,2,2,5,0,3,1,2,0,0,35,1,0
59,5,286967,9,9,5,6,3,1,2,0,0,45,1,0
45,5,164427,13,13,1,12,6,1,1,0,0,40,1,0
38,4,91039,13,13,5,13,3,1,2,15024,0,60,1,1
40,4,347934,9,9,0,4,4,1,1,0,0,35,1,0
46,7,371373,9,9,1,9,4,1,2,0,0,40,1,0
35,4,32220,11,12,0,14,4,1,1,0,0,60,1,0
34,4,187251,9,9,1,12,6,1,1,0,0,25,1,0
33,4,178107,13,13,0,2,2,1,2,0,0,20,1,0
41,4,343121,9,9,1,9,6,1,1,0,0,36,1,0
20,4,262749,12,10,0,8,2,1,2,0,0,40,1,0
23,4,403107,3,3,0,4,2,1,2,0,0,40,37,0
26,4,64293,12,10,0,12,4,1,1,0,0,35,1,0
72,0,303588,9,9,5,0,3,1,2,0,0,20,1,0
23,5,324960,9,9,0,5,4,1,2,0,0,40,18,0
62,5,114060,9,9,5,6,3,1,2,0,0,40,1,0
52,4,48925,12,10,5,9,3,1,2,0,0,40,1,0
58,4,180980,12,10,1,4,6,1,1,0,0,42,24,0
25,4,181054,13,13,0,13,4,1,1,0,0,40,1,0
24,4,388093,13,13,0,14,4,5,2,0,0,40,1,0
19,4,249609,12,10,0,10,2,1,2,0,0,8,1,0
43,4,112131,12,10,5,14,3,1,2,0,0,40,1,0
47,5,543162,9,9,2,9,6,5,1,0,0,40,1,0
39,4,91996,9,9,1,4,6,1,1,0,0,40,1,0
49,4,141944,10,11,4,3,6,1,2,0,1380,42,1,0
53,0,251804,3,3,3,0,6,5,1,0,0,30,1,0
32,4,37070,10,11,0,2,4,1,2,0,0,45,1,0
34,4,337587,12,10,5,12,3,1,2,0,0,50,1,1
28,4,189346,9,9,1,2,4,1,2,0,0,45,1,0
57,0,222216,10,11,3,0,6,1,1,0,0,38,1,0
25,4,267044,12,10,0,9,4,3,1,0,0,20,1,0
20,0,214635,12,10,0,0,2,1,2,0,0,24,1,0
21,0,204226,12,10,0,0,6,1,1,0,0,35,1,0
34,4,108116,13,13,5,12,3,1,2,0,0,50,1,1
38,3,99146,13,13,5,14,3,1,2,15024,0,80,1,1
50,4,196232,9,9,5,14,3,1,2,7688,0,50,1,1
24,5,248344,12,10,1,3,4,5,2,0,0,50,1,0
37,5,186035,12,10,5,1,3,1,2,0,0,45,1,1
44,4,177905,12,10,1,8,6,1,2,0,0,58,1,1
28,4,85812,12,10,5,13,1,1,1,0,0,40,1,0
42,4,221172,13,13,5,14,3,1,2,0,0,40,1,1
74,4,99183,12,10,1,9,4,1,1,0,0,9,1,0
38,2,190387,9,9,5,2,3,1,2,0,0,50,1,0
44,2,202692,15,14,5,12,3,1,2,0,0,40,1,0
44,4,109339,7,7,1,8,6,4,1,0,0,46,4,0
26,4,108658,9,9,0,8,4,1,2,0,0,40,1,0
36,4,197202,9,9,5,4,3,5,2,0,0,40,1,0
41,4,101739,11,12,5,14,1,1,1,0,0,50,1,1
67,4,231559,14,15,5,12,3,1,2,20051,0,48,1,1
39,5,207853,8,8,5,1,3,1,2,0,0,50,1,0
57,4,190942,2,2,3,7,4,5,1,0,0,30,1,0
29,4,102345,10,11,2,2,4,1,2,0,0,40,1,0
31,3,41493,13,13,0,5,4,1,1,0,0,45,1,0
34,0,190027,9,9,0,0,6,5,1,0,0,40,1,0
44,4,210525,12,10,5,6,3,1,2,0,0,40,1,0
29,4,133937,16,16,0,12,2,1,2,0,0,40,1,0
30,4,237903,12,10,0,3,6,1,1,0,0,40,1,0
27,4,163862,9,9,0,6,4,1,2,0,0,40,1,0
27,4,201872,12,10,5,13,3,1,2,0,0,50,1,0
32,4,84179,9,9,0,3,4,1,1,0,0,45,1,0
58,4,51662,6,6,5,4,1,1,1,0,0,8,1,0
35,5,233327,12,10,5,10,3,1,2,0,0,40,1,0
21,4,259510,9,9,0,3,2,1,2,0,0,36,1,0
28,4,184831,12,10,0,2,6,1,2,0,0,40,1,0
46,2,245724,12,10,1,14,4,1,2,0,0,50,1,0
36,2,27053,9,9,2,4,6,1,1,0,0,40,1,0
72,4,205343,7,7,3,9,6,1,1,0,0,40,1,0
35,4,229328,9,9,5,8,1,5,1,0,0,40,1,0
33,7,319560,10,11,1,2,6,5,1,0,0,40,1,1
69,4,136218,7,7,0,8,4,1,1,0,0,40,1,0
35,4,54576,9,9,5,8,3,1,2,0,0,40,1,0
34,4,148291,9,9,5,1,1,1,1,0,0,32,1,0
30,4,152453,7,7,5,4,3,1,2,0,0,40,21,0
28,4,114053,13,13,0,6,4,1,2,0,0,55,1,0
54,4,212960,13,13,5,13,3,1,2,0,0,35,1,1
47,4,264052,12,10,5,12,3,1,2,0,0,50,1,1
24,4,82804,9,9,0,3,6,5,1,0,0,40,1,0
52,2,334273,13,13,5,12,3,1,2,0,0,60,1,1
20,4,27337,9,9,0,3,2,3,2,0,0,48,1,0
43,3,188436,15,14,5,14,3,1,2,5013,0,45,1,0
45,4,433665,4,4,2,4,6,1,1,0,0,40,21,0
29,2,110663,9,9,2,2,4,1,2,0,0,35,1,0
47,4,87490,15,14,1,14,6,1,2,0,0,42,1,0
24,4,354351,9,9,0,2,2,1,2,0,0,40,1,0
51,4,95469,9,9,5,12,3,1,2,0,0,40,1,0
17,4,242718,7,7,0,13,2,1,2,0,0,12,1,0
37,4,22463,10,11,5,2,3,1,2,0,1977,40,1,1
27,4,158156,16,16,0,12,4,1,1,0,0,70,1,0
29,4,350162,13,13,5,14,1,1,2,0,0,40,1,1
18,0,165532,8,8,0,0,2,1,2,0,0,25,1,0
36,2,28738,11,12,1,13,6,1,1,0,0,35,1,0
58,5,283635,13,13,0,12,4,1,1,0,0,40,1,0
26,2,86646,12,10,5,2,3,1,2,0,0,45,1,0
65,0,195733,12,10,5,0,3,1,2,0,0,30,1,1
57,4,69884,9,9,5,13,3,1,2,0,0,40,1,1
59,4,199713,9,9,5,2,3,1,2,0,0,40,1,0
27,4,181659,9,9,5,8,3,1,2,0,0,40,1,0
31,2,340939,13,13,0,1,4,1,2,0,0,40,1,0
21,4,197747,12,10,0,13,2,1,1,0,0,24,1,0
29,4,34292,12,10,0,9,4,1,2,0,0,60,1,0
18,4,156764,7,7,0,4,2,1,2,0,0,40,1,0
52,4,25826,6,6,5,2,3,1,2,0,1887,47,1,1
57,3,103948,13,13,1,12,4,1,2,0,0,80,1,0
42,0,137390,9,9,5,0,3,1,2,0,0,40,1,0
55,0,105138,9,9,5,0,1,2,1,0,0,40,1,0
60,4,39352,4,4,0,6,4,1,2,0,0,48,1,1
31,4,168387,13,13,5,12,3,1,2,7688,0,40,5,1
23,4,117789,13,13,0,9,2,1,1,0,0,40,1,0
27,4,267147,9,9,0,13,2,1,2,0,0,40,1,0
23,0,99399,12,10,0,0,6,3,1,0,0,25,1,0
42,2,214242,14,15,5,12,3,1,2,0,1902,50,1,1
25,4,200408,12,10,0,1,4,1,2,2174,0,40,1,0
49,4,136455,13,13,0,12,4,1,1,0,0,45,1,0
32,4,239824,13,13,0,1,4,1,2,0,0,40,1,0
19,4,217039,12,10,0,9,2,1,2,0,0,28,1,0
60,4,51290,4,4,1,4,4,1,1,0,0,40,1,0
42,5,175674,5,5,5,4,3,1,2,0,0,40,1,0
35,2,194404,11,12,0,5,4,1,2,0,0,40,1,0
48,4,45612,9,9,0,9,6,5,1,0,0,37,1,0
51,4,410114,15,14,5,2,3,1,2,0,0,40,1,1
29,4,182521,9,9,0,2,4,3,2,0,0,40,1,0
36,5,339772,9,9,2,14,4,5,2,0,0,40,1,0
17,4,169658,6,6,0,4,2,1,1,0,0,21,1,0
52,4,200853,15,14,1,12,4,1,1,6849,0,60,1,0
24,4,247564,9,9,0,2,4,1,2,0,0,40,1,0
24,4,249909,9,9,5,3,3,1,2,0,0,50,1,0
26,5,208122,13,13,0,12,2,1,2,1055,0,40,1,0
27,4,109881,13,13,0,4,2,1,1,0,0,20,1,0
39,4,207824,9,9,0,3,2,1,2,0,0,60,1,0
30,4,369027,9,9,5,6,3,5,2,0,0,45,1,0
50,2,114117,9,9,5,14,3,1,2,0,0,32,1,0
52,3,51048,13,13,5,13,3,1,2,0,0,55,1,0
46,4,102388,14,15,5,12,3,1,2,15024,0,45,1,1
23,4,190483,13,13,0,13,2,1,1,0,0,20,1,0
45,4,462440,7,7,3,4,4,5,1,0,0,20,1,0
65,4,109351,5,5,3,7,6,5,1,0,0,24,1,0
29,4,34383,10,11,5,6,3,1,2,0,0,55,1,0
47,4,241832,5,5,4,3,6,1,2,0,0,40,37,0
30,4,124187,9,9,0,5,2,5,2,0,0,60,1,0
34,4,153614,9,9,5,13,3,1,2,0,0,45,1,1
38,2,267556,9,9,5,13,3,1,2,0,0,64,1,0
33,4,205469,12,10,5,14,3,1,2,0,0,40,1,1
49,4,268090,13,13,5,13,3,1,2,0,0,26,1,1
47,2,165039,12,10,0,4,6,5,1,0,0,40,1,0
49,5,120451,6,6,2,4,6,5,1,0,0,40,1,0
43,4,154374,12,10,5,2,3,1,2,15024,0,60,1,1
30,4,103649,13,13,5,9,1,5,1,0,0,40,1,1
58,2,35723,9,9,5,2,3,1,2,0,0,60,1,0
19,4,262601,9,9,0,4,2,1,1,0,0,14,1,0
21,4,226181,13,13,0,3,4,1,2,0,0,40,1,0
33,4,175697,13,13,5,14,3,1,2,15024,0,60,1,1
47,3,248145,3,3,5,6,3,1,2,0,0,50,13,0
52,2,289436,16,16,5,12,3,1,2,0,0,60,1,1
26,4,75654,9,9,1,2,4,1,2,0,0,55,1,0
60,4,199378,9,9,5,2,3,1,2,0,0,40,1,0
21,4,160968,12,10,0,3,2,1,2,0,0,40,1,0
36,4,188563,12,10,5,13,3,1,2,5178,0,50,1,1
31,4,55849,12,10,5,2,3,1,2,0,0,45,1,0
50,3,195322,16,16,2,12,4,1,2,0,0,40,1,1
31,5,402089,9,9,1,9,6,1,1,0,0,40,1,0
71,4,78277,9,9,5,2,3,1,2,0,0,15,1,0
58,0,158611,9,9,5,0,3,1,2,0,0,50,1,0
30,6,169496,13,13,5,1,3,1,2,0,0,40,1,1
20,4,130959,12,10,0,4,2,1,2,0,0,20,1,0
24,4,556660,9,9,0,14,5,1,2,4101,0,50,1,0
35,4,292472,16,16,5,12,3,2,2,0,0,40,28,1
38,6,143774,12,10,2,14,4,1,1,0,0,45,1,0
27,4,288341,9,9,0,8,2,1,1,0,0,32,1,0
29,6,71592,12,10,0,9,6,2,1,0,0,40,16,0
70,0,167358,5,5,3,0,6,1,1,1111,0,15,1,0
34,4,106742,9,9,5,2,3,1,2,0,0,45,1,0
44,4,219288,4,4,5,2,3,1,2,0,0,35,1,0
43,4,174524,9,9,5,8,3,1,2,0,0,40,1,1
44,2,335183,8,8,5,3,3,5,2,0,0,40,1,1
35,4,261293,15,14,0,13,4,1,2,0,0,60,1,0
27,4,111900,12,10,0,12,4,1,2,0,0,40,1,0
43,5,194360,15,14,0,12,4,1,2,0,0,38,1,0
20,4,81145,12,10,0,13,4,1,1,0,0,25,1,0
42,4,341204,11,12,1,12,6,1,1,8614,0,40,1,1
27,6,249362,12,10,5,6,3,1,2,3411,0,40,1,0
42,4,247019,9,9,5,2,3,5,2,0,0,40,1,1
20,0,114746,7,7,4,0,2,2,1,0,1762,40,11,0
24,4,172146,5,5,0,8,4,1,2,0,1721,40,1,0
48,7,110457,12,10,1,14,4,1,2,0,0,40,1,0
17,0,80077,7,7,0,0,2,1,1,0,0,20,1,0
17,2,368700,7,7,0,5,2,1,2,0,0,10,1,0
33,4,182556,13,13,5,14,3,1,2,0,0,40,1,1
50,3,219420,9,9,5,13,3,1,2,0,0,50,1,1
22,4,240817,9,9,0,13,2,1,1,2597,0,40,1,0
17,4,102726,8,8,0,4,2,1,2,0,0,16,1,0
32,4,226267,12,10,5,9,3,1,2,0,0,40,21,0
31,4,125457,9,9,0,2,4,1,2,0,0,45,1,0
58,2,204021,9,9,3,14,4,1,2,0,0,50,1,0
29,5,92262,9,9,0,10,2,1,2,0,0,48,1,0
37,4,161141,10,11,5,2,3,1,2,0,0,40,22,1
34,2,190290,9,9,5,2,3,1,2,0,0,40,1,1
23,5,430828,12,10,2,14,6,5,2,0,0,40,1,0
18,6,59342,7,7,0,9,2,1,1,0,0,5,1,0
34,4,136721,9,9,1,14,4,1,1,0,0,40,1,0
66,0,149422,4,4,0,0,4,1,2,0,0,4,1,0
45,5,86644,13,13,5,12,1,1,1,0,0,55,1,0
41,4,195124,15,14,0,14,4,1,2,0,0,35,25,0
26,4,167350,9,9,0,4,5,1,2,0,0,30,1,0
54,5,113000,12,10,5,5,3,1,2,0,0,40,1,0
24,4,140027,12,10,0,8,2,5,1,0,0,45,1,0
42,4,262425,12,10,5,12,3,1,2,0,0,50,1,0
20,4,316702,12,10,0,12,2,1,2,0,0,20,1,0
23,6,335453,13,13,0,1,4,1,1,0,0,20,1,0
25,0,202480,11,12,0,0,5,1,2,0,0,45,1,0
35,4,203628,15,14,0,12,4,1,2,0,0,60,1,1
31,4,118710,15,14,5,1,3,1,2,0,1902,40,1,1
30,4,189620,13,13,0,12,2,1,1,0,0,40,18,0
19,4,475028,9,9,0,13,2,1,1,0,0,20,1,0
36,5,110866,13,13,0,12,4,1,2,0,0,50,1,0
31,4,243605,13,13,3,13,6,1,1,0,1380,40,13,0
21,4,163870,12,10,0,3,2,1,2,0,0,30,1,0
31,2,80145,12,10,5,2,3,1,2,0,0,40,1,0
46,4,295566,16,16,1,12,6,1,1,25236,0,65,1,1
44,4,63042,13,13,1,14,2,1,1,0,0,50,1,1
40,4,229148,8,8,5,4,3,5,2,0,0,40,19,0
45,4,242552,12,10,0,13,4,5,2,0,0,40,1,0
60,4,177665,9,9,5,2,3,1,2,0,0,35,1,0
18,4,208103,7,7,0,4,5,1,2,0,0,25,1,0
28,4,296450,13,13,5,12,3,1,2,0,0,40,1,0
36,4,70282,12,10,1,9,6,5,1,0,0,40,1,0
40,4,144995,10,11,5,1,3,1,2,4386,0,40,1,0
36,5,382635,13,13,1,9,6,1,1,0,0,35,15,0
31,4,295697,9,9,2,4,6,5,1,0,0,40,1,0
33,4,194141,9,9,5,8,3,1,2,0,0,40,1,0
19,6,378418,9,9,0,1,2,1,1,0,0,40,1,0
22,4,214399,12,10,0,13,2,1,1,0,0,15,1,0
34,4,217460,13,13,5,14,3,1,2,0,0,45,1,1
33,4,182556,9,9,0,4,4,1,2,0,0,40,1,0
41,4,125831,9,9,5,2,3,1,2,0,2051,60,1,0
29,4,271328,13,13,0,12,4,1,2,4650,0,40,1,0
50,5,50459,9,9,5,14,3,1,2,0,0,42,1,1
42,4,162140,13,13,5,14,3,1,2,7298,0,45,1,1
44,4,111502,9,9,5,13,1,1,1,0,0,40,1,0
20,4,299047,12,10,0,4,4,1,1,0,0,20,1,0
31,4,223212,9,9,5,4,3,1,2,0,0,40,21,0
23,4,352139,12,10,0,4,4,1,1,0,0,24,1,0
55,4,173093,12,10,1,9,4,2,1,0,0,40,1,0
26,4,181655,10,11,5,9,3,1,2,0,2377,45,1,0
25,4,332702,10,11,0,4,2,1,1,0,0,15,1,0
45,0,51164,12,10,5,0,1,5,1,0,0,40,1,0
35,4,234901,12,10,5,2,3,1,2,2407,0,40,1,0
36,4,131414,12,10,0,13,4,5,1,0,0,36,1,0
43,6,260960,13,13,5,12,3,1,2,0,0,50,1,0
56,4,156052,9,9,3,4,6,5,1,594,0,20,1,0
42,4,279914,13,13,5,1,3,1,2,0,0,40,1,1
19,4,192453,12,10,0,4,5,1,1,0,0,25,1,0
55,2,200939,9,9,5,6,3,1,2,0,0,72,1,0
42,4,151408,15,14,0,14,4,1,1,14084,0,50,1,1
26,4,112847,10,11,0,1,2,1,2,0,0,40,1,0
17,4,316929,8,8,0,3,2,1,2,0,0,20,1,0
42,5,126319,13,13,5,12,1,1,1,0,0,40,1,1
55,4,197422,9,9,5,6,3,1,2,7688,0,40,1,1
32,4,267736,12,10,0,9,2,5,1,0,0,40,1,0
29,4,267034,7,7,0,2,2,5,2,0,0,40,29,0
46,6,193047,13,13,5,12,3,1,2,0,0,37,1,0
29,6,356089,13,13,5,14,3,1,2,7688,0,40,1,1
22,4,223515,13,13,0,12,6,1,2,0,0,20,1,0
58,2,87510,6,6,5,2,3,1,2,0,0,40,1,0
23,4,145111,9,9,0,6,6,1,2,0,0,50,1,0
39,4,48093,9,9,0,3,4,1,2,0,0,40,1,0
27,4,31757,10,11,0,2,2,1,2,0,0,38,1,0
54,4,285854,9,9,5,6,3,1,2,0,0,40,1,1
33,5,120064,13,13,0,12,4,1,1,0,0,45,1,0
46,7,167381,9,9,5,9,1,1,1,0,0,40,1,1
37,4,103408,9,9,0,5,4,5,2,0,0,40,1,0
36,4,101460,9,9,0,4,4,1,1,0,0,18,1,0
59,5,420537,9,9,5,9,1,1,1,0,0,38,1,1
34,5,119411,9,9,1,10,6,1,2,0,0,40,22,0
53,3,128272,16,16,5,14,3,1,2,0,0,70,1,1
51,4,386773,13,13,0,13,4,1,2,0,0,55,1,1
32,4,283268,6,6,2,4,6,1,1,0,0,42,1,0
31,6,301526,12,10,4,4,5,1,2,0,0,40,1,0
22,4,151790,12,10,5,13,1,1,1,0,0,30,6,0
47,2,106252,13,13,1,13,4,1,1,0,0,50,1,0
32,4,188557,9,9,0,8,4,1,2,0,0,40,1,0
26,4,171114,12,10,0,5,4,1,1,0,0,38,1,0
37,4,327323,3,3,2,5,4,1,2,0,0,32,32,0
31,4,244147,9,9,1,2,6,1,2,0,0,55,1,0
37,4,280282,10,11,5,1,1,1,1,0,0,24,1,1
55,4,116442,9,9,0,13,4,1,2,0,0,38,1,0
23,5,282579,10,11,1,1,4,1,2,0,0,56,1,0
36,4,51838,12,10,1,9,6,1,1,0,0,40,1,0
43,4,226902,13,13,5,13,3,1,2,0,0,50,1,1
54,4,279129,12,10,0,1,4,1,2,0,0,40,1,0
28,4,196690,10,11,0,8,4,1,1,0,1669,42,1,0
40,4,130760,10,11,5,14,3,1,2,0,0,50,1,1
41,2,49572,12,10,5,14,3,1,2,0,0,60,1,0
40,4,237601,13,13,0,13,4,4,1,0,0,55,1,1
42,4,169628,12,10,1,9,4,5,1,0,0,38,1,0
61,2,36671,9,9,5,5,3,1,2,0,2352,50,1,0
18,4,231193,8,8,0,8,2,1,2,0,0,30,1,0
59,0,192130,9,9,5,0,3,1,2,0,0,16,1,0
21,0,149704,9,9,0,0,4,1,1,1055,0,40,1,0
48,4,102102,10,11,5,1,3,1,2,0,0,50,1,1
41,3,32185,13,13,5,1,3,1,2,0,0,40,1,0
18,0,196061,12,10,0,0,2,1,2,0,0,33,1,0
23,4,211046,9,9,0,13,4,1,1,2463,0,40,1,0
60,4,31577,9,9,5,6,3,1,2,0,0,60,1,1
22,4,162343,12,10,0,4,5,5,2,0,0,20,1,0
61,4,128831,9,9,5,8,3,1,2,0,0,40,1,0
25,4,316688,9,9,0,8,4,5,2,0,0,40,1,0
46,4,90758,15,14,0,1,4,1,2,0,0,35,1,1
43,4,274363,13,13,5,14,3,1,2,0,1902,40,3,1
43,4,154538,11,12,1,2,4,1,2,0,0,40,1,0
24,4,106085,9,9,0,4,2,5,2,0,1721,30,1,0
68,2,315859,7,7,0,5,6,1,2,0,0,20,1,0
31,4,51471,9,9,1,9,6,1,1,0,0,38,1,0
17,4,193830,7,7,0,13,2,1,1,0,0,20,1,0
32,4,231043,9,9,5,2,3,1,2,5178,0,48,1,1
50,0,23780,15,14,4,0,5,1,2,0,0,40,1,0
33,4,169879,13,13,5,12,3,1,2,3103,0,47,1,1
64,4,270333,13,13,5,12,3,1,2,0,0,40,1,1
20,4,138768,9,9,0,6,2,1,2,0,0,30,1,0
30,4,191571,9,9,2,4,2,1,1,0,0,36,1,0
22,0,219941,12,10,0,0,2,5,2,0,0,40,1,0
43,4,94113,12,10,1,14,4,1,2,0,0,45,1,0
22,4,137510,12,10,0,9,2,1,2,0,0,40,1,0
17,4,32607,6,6,0,5,2,1,2,0,0,20,1,0
47,2,93208,9,9,5,4,1,1,1,0,0,75,17,0
41,4,254440,10,11,0,12,4,1,1,0,0,60,1,0
56,4,186556,12,10,5,2,3,1,2,0,0,50,1,1
64,4,169871,9,9,5,6,3,1,2,0,0,45,1,0
47,4,191277,9,9,5,6,3,1,2,0,0,50,1,1
48,4,167159,10,11,0,9,6,1,2,0,0,40,1,0
31,4,171871,15,14,0,12,4,1,1,0,0,46,1,0
29,4,154411,10,11,0,1,2,1,2,0,0,40,1,0
30,4,129227,9,9,3,9,4,1,1,0,0,40,1,0
32,4,110331,9,9,5,14,3,1,2,0,1672,60,1,0
57,4,34269,9,9,3,6,6,1,2,0,653,42,1,1
62,4,174355,9,9,3,4,4,1,1,0,0,40,1,0
39,4,680390,9,9,2,8,6,1,1,0,0,24,1,0
43,4,233130,12,10,0,9,4,1,2,0,0,25,1,0
24,3,165474,13,13,0,13,2,1,2,0,0,40,1,0
42,0,257780,7,7,5,0,3,1,2,0,0,15,1,0
53,4,194259,12,10,5,9,1,1,1,4386,0,40,1,1
26,4,280093,12,10,0,3,2,1,2,0,0,40,1,0
73,2,177387,9,9,5,14,3,1,2,0,0,40,1,0
72,0,28929,7,7,3,0,4,1,1,0,0,24,1,0
55,4,105304,9,9,5,8,3,1,2,0,0,40,1,0
25,4,499233,9,9,1,9,4,1,2,0,0,40,1,0
41,4,180572,13,13,1,12,4,1,1,0,0,50,1,1
24,4,321435,13,13,0,14,4,1,2,0,0,50,1,0
63,4,86108,9,9,3,5,4,1,2,0,0,6,1,0
17,4,198124,7,7,0,13,2,1,2,0,0,20,1,0
35,4,135162,12,10,5,2,3,1,2,0,0,50,1,0
51,4,146813,12,10,5,12,3,1,2,0,0,40,1,1
62,5,291175,13,13,3,12,4,1,1,0,0,48,1,0
55,4,387569,9,9,5,2,3,1,2,4386,0,40,1,1
43,4,102895,12,10,1,12,4,1,2,0,0,40,1,0
40,5,33274,9,9,1,4,4,1,1,0,0,50,1,0
37,4,86551,13,13,5,14,3,1,2,0,0,45,1,1
39,4,138192,13,13,5,2,3,1,2,0,0,40,1,0
31,4,118966,9,9,0,2,2,1,2,0,0,18,1,0
61,4,99784,15,14,3,12,4,1,1,0,0,40,1,1
26,4,90980,10,11,1,9,4,1,1,0,0,55,1,0
46,2,177407,9,9,5,13,3,1,2,0,0,50,1,0
26,4,96467,13,13,0,12,4,1,1,0,0,40,1,0
48,6,327886,16,16,1,12,2,1,2,0,0,50,1,1
34,4,111567,9,9,0,6,2,1,2,0,0,40,1,0
34,5,166545,9,9,0,9,2,1,1,0,0,40,1,0
59,4,142182,9,9,5,4,3,1,2,0,0,40,1,1
34,4,188798,13,13,0,12,2,1,1,0,0,40,1,0
49,4,38563,13,13,0,14,4,1,1,0,0,56,1,1
18,4,216284,7,7,0,9,2,1,1,0,0,20,1,0
43,4,191547,9,9,5,5,3,1,2,0,0,40,21,0
48,4,285335,7,7,5,14,3,1,2,0,0,50,1,0
28,3,142712,12,10,5,14,3,1,2,0,0,70,1,0
33,4,80945,9,9,5,8,3,1,2,0,0,40,1,0
24,4,309055,12,10,0,13,4,1,1,0,0,15,1,0
21,4,62339,6,6,0,3,4,1,2,0,0,40,1,0
17,4,368700,7,7,0,13,2,1,2,0,0,28,1,0
39,4,176186,12,10,5,5,3,1,2,0,0,50,1,1
29,2,266855,13,13,2,12,2,1,2,0,0,40,1,0
44,4,48087,13,13,5,14,3,1,2,0,0,40,1,1
24,4,121313,12,10,0,6,2,1,2,0,0,50,1,0
71,2,143437,15,14,5,13,3,1,2,10605,0,40,1,1
51,2,160724,13,13,5,13,3,2,2,0,2415,40,12,1
55,4,282753,3,3,1,4,6,5,2,0,0,25,1,0
41,4,194636,13,13,5,14,3,1,2,0,0,60,1,1
23,4,153044,9,9,0,3,6,5,1,0,0,7,1,0
38,4,411797,10,11,1,9,6,1,1,0,0,40,1,0
39,4,117683,9,9,5,6,3,1,2,0,0,40,1,1
19,4,376540,9,9,0,9,4,1,1,0,0,30,1,0
49,4,72393,5,5,1,8,4,1,1,0,0,40,1,0
32,4,270335,13,13,5,9,5,1,2,0,0,40,16,1
27,4,96226,9,9,5,2,3,1,2,0,0,70,1,0
38,4,95336,13,13,5,13,3,1,2,0,0,50,1,1
33,4,258498,12,10,5,2,1,1,1,0,0,60,1,0
63,0,149698,12,10,5,0,3,1,2,0,0,15,1,0
23,4,205865,13,13,0,14,2,1,2,0,0,28,1,0
54,2,406468,9,9,5,13,3,5,2,0,0,40,1,0
29,4,177119,10,11,1,1,4,1,1,2174,0,45,1,0
48,0,144397,12,10,1,0,6,5,1,0,0,30,1,0
35,2,372525,13,13,0,14,4,1,2,0,0,40,1,0
28,4,164170,10,11,5,9,1,2,1,0,0,40,8,0
37,4,183800,13,13,5,12,3,1,2,7688,0,50,1,1
42,2,177307,14,15,5,5,3,1,2,0,0,65,1,1
40,4,170108,15,14,5,12,3,1,2,0,0,40,1,0
47,4,341995,12,10,1,13,2,1,2,0,0,55,1,0
22,4,226508,13,13,0,14,2,1,1,0,0,50,1,0
30,4,87418,13,13,5,14,3,1,2,0,0,45,1,1
28,4,109165,9,9,5,1,3,1,2,0,0,40,1,0
63,5,28856,4,4,5,4,3,1,2,0,0,55,1,0
51,2,175897,5,5,5,2,3,1,2,0,0,20,1,0
22,4,99697,9,9,0,3,2,1,1,0,0,40,1,0
27,0,90270,11,12,5,0,2,3,2,0,0,40,1,0
35,4,152375,9,9,0,13,4,1,2,0,0,45,1,0
46,4,171550,9,9,1,8,4,1,1,0,0,38,1,0
37,4,211154,12,10,1,8,4,1,2,0,0,52,1,0
24,4,202570,13,13,0,12,2,5,2,0,0,15,1,0
37,2,168496,9,9,1,3,2,1,2,0,0,10,1,0
